"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
P102990,Contract,"MET OFFICE",Awarded,2017-04-28T13:41:51Z,Furniture,Furniture,,,"South West","39000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102990_REDACT_Redacted.pdf ",,,07/02/2017,15/02/2017,06/02/2017,NO,,Yes,No,No,Products,10077.4,,06/02/2017,10077.4,"[Rainbow Office Design LTD|22 Palace Gates Road,
Alexandra Palace,
London,
N22 7BN|||No|No]",,07/02/2017,15/02/2017,"Other ",
P102126,Contract,"MET OFFICE",Awarded,2016-12-02T15:02:07Z,"DSE Equipment","DSE Equipment",,,"South West","39000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102126_REDACT_Redacted.pdf ",,,12/08/2016,01/04/2017,11/08/2016,NO,,Yes,No,No,Products,20000,,11/08/2016,20000,"[Atlantic Office Trading Co.|Snawdon Works,
Yealmbridge,
Yealmton,
Plymouth,
PL8 2EQ|||No|No]",,12/08/2016,01/04/2017,"Other ",
P101276,Contract,"MET OFFICE",Awarded,2016-07-11T14:49:16Z,"Cleaning services","Cleaning services for Shetland Islands Office.",,,Scotland,"90911000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,Exeter,"EX1 3PB",England,,,"P101276_REDACT_Redacted.pdf ",,,01/03/2016,31/03/2017,01/03/2016,NO,,Yes,No,No,Services,14313.18,,01/03/2016,14313.18,"[Shetland Cleaning Services|Bigton,
Shetland,
ZE2 9JF|||No|No]",,01/03/2016,31/03/2017," ",
P100839,Contract,"MET OFFICE",Awarded,2015-12-15T14:12:05Z,"External Audit","External Audit",,,"South West","79000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,Exeter,"EX1 3PB",England,,,"P100839_REDACT.pdf ",,,27/11/2015,30/06/2016,27/11/2015,NO,,No,No,No,Services,58000,,27/11/2015,58000,"[National Audit Office|157-197 Buckingham Palace Rd
Victoria,
London,
SW1W 9SP|||No|No]",,27/11/2015,30/06/2016," ",
P100393,Contract,"MET OFFICE",Awarded,2015-10-15T11:37:11Z,"Electrical equipment","Electrical equipment",,,"South West","31000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,Exeter,"EX1 3PB",England,,,"P100393_REDACT_Redacted.pdf ",,,06/08/2015,14/08/2015,06/08/2015,NO,,Yes,No,No,Products,24198,,06/08/2015,24198,"[Rainbow Office Design LTD|22 Palace Gates Road
Alexandra Palace
London
N22 7BN|||No|No]",,06/08/2015,14/08/2015,"Other ",
C006729,Contract,"MET OFFICE",Awarded,2015-04-14T11:27:57Z,"Office hardware","Contract called off from framework agreement",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,Exeter,"EX1 3PB",England,,,"C006729_REDACT.pdf ",,,16/03/2015,31/03/2015,16/03/2015,NO,,Yes,No,No,Products,17302,,16/03/2015,17302,"[Centerprise International|Hampshire International Business Park
Lime Tree Way
Chineham
Basingstoke
RG24 8GQ|||No|No][Centerprise International|Hampshire International Business Park
Lime Tree Way
Chineham
Basingstoke
RG24 8GQ|||No|No]",,16/03/2015,31/03/2015,"Open ",
P108210,Contract,"MET OFFICE",Awarded,2020-10-27T16:52:15Z,"IT Support Services","Contract called off from Government Framework RM1557, G-Cloud 11.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,04/06/2020,30/06/2020,03/06/2020,NO,,Yes,No,No,Services,15600,,03/06/2020,15600,"[PROLIFICS INC|1 FORE STREET 
LONDON
EC2Y 5EJ|NONE_OTHER||Yes|No]",,04/06/2020,30/06/2020,"CallOffFromFrameworkAgreement ",,12:00
P108220,Contract,"MET OFFICE",Awarded,2020-10-27T16:40:21Z,"Security Services","Security Services.",,,"South West","79710000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,08/06/2020,11/06/2021,05/06/2020,NO,,Yes,No,No,Services,10700,,05/06/2020,10700,"[MITIE SECURITY LTD|SECURITY HOUSE
20 MILBURN AVENUE
OLDBROOK 
MILTON KEYNES 
MK6 2WX|COMPANIES_HOUSE|1013210|No|No]",,08/06/2020,11/06/2021,"SingleTenderActionNonOJEU ",,12:00
P108291,Contract,"MET OFFICE",Awarded,2020-10-27T16:24:02Z,"IT Support Services","Contract called off from Government Framework RM1043, DOS3.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,27/06/2020,30/09/2020,26/06/2020,NO,,Yes,No,No,Services,45540,,26/06/2020,45540,"[ROWE IT LTD|SYMONA 
STATION ROAD 
LISKEARD
CORNWALL 
PL14 4BY|COMPANIES_HOUSE|06483308|Yes|No]",,27/06/2020,30/09/2020,"CallOffFromFrameworkAgreement ",,12:00
P108259,Contract,"MET OFFICE",Awarded,2020-10-27T16:19:11Z,"IT Cloud Services","Contract called off from Government Framework RM1557, G-Cloud 11.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,18/06/2020,17/06/2022,17/06/2020,NO,,Yes,No,No,Services,12700,,17/06/2020,12700,"[CEMAR|WELLAND HOUSE
BARNETT WAY
BARNWOOD 
GLOUCESTER
GL4 3GG|NONE_OTHER||Yes|No]",,18/06/2020,17/06/2022,"CallOffFromFrameworkAgreement ",,12:00
P108281,Contract,"MET OFFICE",Awarded,2020-10-27T16:14:09Z,"IT Software Licence","Software licence for existing system.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,25/06/2020,24/06/2021,24/06/2020,NO,,Yes,No,No,Services,11600,,24/06/2020,11600,"[XEBIALABS LTD|WINDSOR HOUSE
40/41 GREAT CASTLE STREET
LONDON
W1W 8LU|NONE_OTHER||Yes|No]",,25/06/2020,24/06/2021,"SingleTenderActionNonOJEU ",,12:00
P108273,Contract,"MET OFFICE",Awarded,2020-10-19T16:44:52Z,"IT Software Licences","Contract awarded following competitive quotation exercise.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,22/06/2020,18/06/2021,19/06/2020,NO,,Yes,No,No,Services,16800,,19/06/2020,16800,"[KENSON NETWORK ENGINEERING LTD|CORONIUM HOUSE
CIRENCESTER BUSINESS PARK 
GL71XD|NONE_OTHER||No|No]",,22/06/2020,18/06/2021,"CompetitiveQuotationNonOJEU ",,12:00
P108290,Contract,"MET OFFICE",Awarded,2020-10-19T16:40:37Z,"IT Software Licences","Software licences for existing system.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/06/2020,25/06/2021,26/06/2020,NO,,Yes,No,No,Services,49400,,26/06/2020,49400,"[IBM UNITED KINGDOM LTD|PO BOX 53
NORTH HARBOUR 
PORTSMOUTH
PO63AE|NONE_OTHER||No|No]",,29/06/2020,25/06/2021,"SingleTenderActionNonOJEU ",,12:00
P108252,Contract,"MET OFFICE",Awarded,2020-10-19T16:34:19Z,"Maintenance and repair services","Corrective maintenance and repair services.",,,"South West","50000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/06/2020,07/07/2020,16/06/2020,NO,,Yes,No,No,Services,31700,,16/06/2020,31700,"[CBRE MANAGED SERVICES LTD|61 SOUTHWARK STREET
LONDON
SE11RU|NONE_OTHER||No|No]",,17/06/2020,07/07/2020,"SingleTenderActionNonOJEU ",,12:00
P108265,Contract,"MET OFFICE",Awarded,2020-10-19T16:29:46Z,"Meteorological Equipment","Existing equipment for use in the marine network.",,,"South West","34930000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,22/06/2020,31/08/2020,19/06/2020,NO,,Yes,No,No,Products,22400,,19/06/2020,22400,"[AZTEC DEVELOPMENT AND DESIGNS|4 CASTLEBROOK GARDENS
LD82SJ|NONE_OTHER||Yes|No]",,22/06/2020,31/08/2020,"SingleTenderActionNonOJEU ",,12:00
P108253,Contract,"MET OFFICE",Awarded,2020-10-19T16:18:15Z,"Electric Vehicle Charging Infrastructure","Electric vehicle charging infrastructure installation to join existing network.",,,"South West","45300000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/06/2020,31/07/2020,16/06/2020,NO,,Yes,No,No,Products,26400,,16/06/2020,26400,"[CBRE MANAGED SERVICES LTD|61 SOUTHWARK STREET 
LONDON
SE1 1RU|NONE_OTHER||No|No]",,17/06/2020,31/07/2020,"SingleTenderActionNonOJEU ",,12:00
P108149,Contract,"MET OFFICE",Awarded,2020-10-19T15:54:55Z,"IT Implementation Services","Contract called off from Government framework DOS 2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,12/05/2020,08/06/2020,11/05/2020,NO,,Yes,No,No,Services,101000,,11/05/2020,101000,"[CACI LTD|CITY POINT
TEMPLE GATE
BRISTOL 
BS16PL|NONE_OTHER||Yes|No]",,12/05/2020,08/06/2020,"CallOffFromFrameworkAgreement ",,12:00
P108175,Contract,"MET OFFICE",Awarded,2020-10-19T15:50:23Z,"Subscription services","Subscription to accuracy ratings system services.",,,"South West","79980000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,22/05/2020,21/05/2021,21/05/2020,NO,,Yes,No,No,Services,27700,,19/05/2020,27700,"[INTELLOVATIONS LLC|6724 PERIMETER LOOP ROAD
DUBLIN
OHIO
43718|NONE_OTHER||No|No]",,22/05/2020,21/05/2021,"SingleTenderActionNonOJEU ",,12:00
P108171,Contract,"MET OFFICE",Awarded,2020-10-19T15:41:50Z,"Cyber Training Services","Contract called off from Government framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,20/05/2020,30/05/2020,19/05/2020,NO,,Yes,No,No,Services,16750,,19/05/2020,16750,"[HUT SIX SECURITY LIMITED|PLATFFORM 
11 DEVON PLACE 
NEWPORT
NP204NW|NONE_OTHER||Yes|No]",,20/05/2020,30/05/2020,"CallOffFromFrameworkAgreement ",,12:00
P108165,Contract,"MET OFFICE",Awarded,2020-10-19T15:19:47Z,"IT Implementation Services","Contract called off from Government framework DOS4.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,19/05/2020,30/10/2020,18/05/2020,NO,,Yes,No,No,Services,72900,,18/05/2020,72900,"[ROWE IT LTD|SYMONA 
STATION ROAD
LISKEARD 
PL144BY|NONE_OTHER||Yes|No]",,19/05/2020,30/10/2020,"CallOffFromFrameworkAgreement ",,12:00
P108191,Contract,"MET OFFICE",Awarded,2020-10-19T15:13:32Z,"IT Support Services","IT support services for existing video conferencing system.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,29/05/2020,30/06/2021,28/05/2020,NO,,Yes,No,No,Services,49400,,28/05/2020,49400,"[XUPER LIMITED|MALLARD HOUSE
WYVERN BUSINESS PARK
DERBY 
DE21 6BF|NONE_OTHER||Yes|No]",,29/05/2020,30/06/2021,"SingleTenderActionNonOJEU ",,12:00
P108180,Contract,"MET OFFICE",Awarded,2020-09-30T17:55:15Z,"IT Implementation Services","Contract called off from Government framework DOS2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,25/05/2020,31/07/2020,22/05/2020,NO,,Yes,No,No,Services,20800,,22/05/2020,20800,"[ROWE IT LTD|SYMONA 
STATION ROAD
LISKEARD
CORNWALL 
PL144BY|NONE_OTHER||Yes|No]",,25/05/2020,31/07/2020,"CallOffFromFrameworkAgreement ",,12:00
P108120,Contract,"MET OFFICE",Awarded,2020-09-30T17:52:00Z,"Meteorological Equipment repair","Repair of Meteorological equipment.",,,"South West","50000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,04/05/2020,31/05/2020,01/05/2020,NO,,Yes,No,No,Services,26000,,01/05/2020,26000,"[OMNISYS INSTRUMENTS AB|AUGUST BARKS GATA 6B
SE-421 32
SWEDEN|NONE_OTHER||No|No]",,04/05/2020,31/05/2020,"SingleTenderActionNonOJEU ",,12:00
P108126,Contract,"MET OFFICE",Awarded,2020-09-30T17:43:02Z,"IT Services","Contract called off from Government framework RM1557, G-Cloud 11.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,05/05/2020,31/07/2020,04/05/2020,NO,,Yes,No,No,Services,104000,,04/05/2020,104000,"[SOFTCAT LTD|THAMES INDUSTRIAL ESTATE 
FIELDHOUSE LANE 
MARLOW
BUCKS 
SL7 1LW|COMPANIES_HOUSE|02174990|Yes|No]",,05/05/2020,31/07/2020,"CallOffFromFrameworkAgreement ",,12:00
P108147,Contract,"MET OFFICE",Awarded,2020-09-30T17:38:39Z,"Meteorological Equipment","Meteorological Equipment.",,,"South West","32352200 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,11/05/2020,03/07/2020,10/05/2020,NO,,Yes,No,No,Products,19600,,08/05/2020,19600,"[SEMATRON UK LTD|SANDPIPER HOUSE
AVIARY COURT
WADE ROAD 
BASINGSTOKE 
RG24 8GX|COMPANIES_HOUSE|2473216|Yes|No]",,11/05/2020,03/07/2020,"SingleTenderActionNonOJEU ",,12:00
P108166,Contract,"MET OFFICE",Awarded,2020-09-30T17:32:21Z,"Meteorological Equipment","Meteorological equipment.",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,18/05/2020,09/10/2020,15/05/2020,NO,,Yes,No,No,Products,49600,,15/05/2020,49600,"[TOTEX CORPORATION|FUJIBIRU-SHINTOSHINKAN
SAITAMA
330-0835 
JAPAN|NONE_OTHER||No|No]",,18/05/2020,09/10/2020,"SingleTenderActionNonOJEU ",,12:00
P108112,Contract,"MET OFFICE",Awarded,2020-09-30T17:21:52Z,"Leadership Training Services","Contract awarded following competitive quotation exercise.",,,"South West","80500000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,01/05/2020,31/05/2021,30/04/2020,NO,,Yes,No,No,Services,121000,,30/04/2020,121000,"[KORNFERRY HAY GROUP LTD|RYDER COURT 
14 RYDER STREET 
LONDON
SW1Y 6QB|NONE_OTHER||No|No]",,01/05/2020,31/05/2021,"CompetitiveQuotationNonOJEU ",,12:00
P108060,Contract,"MET OFFICE",Awarded,2020-08-03T16:05:09Z,"IT Software Services","Contract called off from Government framework RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/04/2020,30/04/2021,14/04/2020,NO,,Yes,No,No,Services,15600,,14/04/2020,15600,"[CATALYST IT|FRIESE GREENE HOUSE 
15-17 MIDDLE STREET 
BRIGHTON
EAST SUSSEX
BN1 1AL|COMPANIES_HOUSE|06723798|No|No]",,15/04/2020,30/04/2021,"CallOffFromFrameworkAgreement ",,12:00
P108012,Contract,"MET OFFICE",Awarded,2020-08-03T15:57:54Z,"Telecommunications Services","Telecommunications services for existing network.",,,"South West","64200000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,02/04/2020,30/09/2020,01/04/2020,NO,,Yes,No,No,Services,70000,,01/04/2020,70000,"[APPLIED SATELLITE TECHNOLOGY SYSTEMS LTD|SYSTEMS HOUSE 
WOODSIDE ROAD
EASTLEIGH
HAMPSHIRE
SO50 4ET|COMPANIES_HOUSE|3667051|No|No]",,02/04/2020,30/09/2020,"SingleTenderActionNonOJEU ",,12:00
P108046,Contract,"MET OFFICE",Awarded,2020-08-03T15:47:27Z,"IT Cloud Services","Contract called off from Government framework RM1557, G-Cloud 11.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,09/04/2020,01/05/2020,08/04/2020,NO,,Yes,No,No,Services,28850,,08/04/2020,28850,"[NTT DATA UK LTD|1 ROYAL EXCHANGE 
LONDON
EC3V 3DG|NONE_OTHER||No|No]",,09/04/2020,01/05/2020,"CallOffFromFrameworkAgreement ",,12:00
P108071,Contract,"MET OFFICE",Awarded,2020-08-03T15:40:25Z,"Market research services","Market research services.",,,"South West","79310000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,17/04/2020,31/03/2021,16/04/2020,NO,,Yes,No,No,Services,12700,,16/04/2020,12700,"[YOUGOV PLC|50 FEATHERSTONE STREET 
LONDON
EC1Y 8RT|COMPANIES_HOUSE|03607311|No|No]",,17/04/2020,31/03/2021,"SingleTenderActionNonOJEU ",,12:00
P108059,Contract,"MET OFFICE",Awarded,2020-08-03T15:35:54Z,"IT Services","IT service subscription.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,15/04/2020,05/05/2021,14/04/2020,NO,,Yes,No,No,Services,10500,,14/04/2020,10500,"[SITEMORSE LTD|48 CHARLOTTE STREET 
LONDON
W1T2NS|NONE_OTHER||Yes|No]",,15/04/2020,05/05/2021,"SingleTenderActionNonOJEU ",,12:00
P108096,Contract,"MET OFFICE",Awarded,2020-08-03T15:31:20Z,"Software licence and support","Software licence and support.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,27/04/2020,30/04/2021,24/04/2020,NO,,Yes,No,No,Services,33096,,24/04/2020,33096,"[SOCIAL SENSING LTD|EAST COURT FARM 
CADELEIGH
TIVERTON
EX168RZ|COMPANIES_HOUSE|12336074|No|No]",,27/04/2020,30/04/2021,"SingleTenderActionNonOJEU ",,12:00
P108024,Contract,"MET OFFICE",Awarded,2020-08-03T15:19:52Z,"IT Hardware and maintenance","Contract called off from Government framework RM6068.",,,"South West","30200000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/04/2020,17/05/2024,03/04/2020,NO,,Yes,No,No,Products,3295000,,03/04/2020,3295000,"[COMPUTACENTER (UK) LTD|HATFIELD AVENUE
HATFIELD
HERTS
AL109TW|NONE_OTHER||No|No]",,06/04/2020,17/05/2024,"CallOffFromFrameworkAgreement ",,12:00
P108101,Contract,"MET OFFICE",Awarded,2020-07-31T14:35:44Z,"IT Services","Contract called off from Government Framework RM1043.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,28/04/2020,30/06/2020,27/04/2020,NO,,Yes,No,No,Services,255200,,27/04/2020,255200,"[ROWE IT|SYMONA 
STATION ROAD 
LISKEARD 
PL144BY|NONE_OTHER||Yes|No]",,28/04/2020,30/06/2020,"CallOffFromFrameworkAgreement ",
P108109,Contract,"MET OFFICE",Awarded,2020-07-31T14:30:29Z,"IT Maintenance","IT Maintenance.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,30/04/2020,30/04/2021,29/04/2020,NO,,Yes,No,No,Services,15390,,29/04/2020,15390,"[IP PERFORMANCE LTD|1-3 MERRIETS COURT 
LONG ASHTON BUSINESS PARK 
LONG ASHTON 
BRISTOL 
BS41 9LW|COMPANIES_HOUSE|02973659|Yes|No]",,30/04/2020,30/04/2021,"SingleTenderActionNonOJEU ",
P108106,Contract,"MET OFFICE",Awarded,2020-07-31T14:21:32Z,"IT Implementation Services","Contract called off from Government Framework DOS4.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,30/04/2020,31/07/2020,29/04/2020,NO,,Yes,No,No,Services,117100,,29/04/2020,117100,"[ROWE IT LTD|SYMONA 
STATION ROAD
LISKEARD 
CORNWALL 
PL14 4BY|COMPANIES_HOUSE|06483308|Yes|No]",,30/04/2020,31/07/2020,"CallOffFromFrameworkAgreement ",
P108080,Contract,"MET OFFICE",Awarded,2020-07-31T14:17:21Z,"Software development services","Contract awarded following a further competition under Government Framework DOS2.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,21/04/2020,29/05/2020,20/04/2020,NO,,Yes,No,No,Services,78400,,20/04/2020,78400,"[CACI LTD|CITY POINT 
TEMPLE GATE 
BRISTOL 
BS1 6PL|COMPANIES_HOUSE|05725549|Yes|No]",,21/04/2020,29/05/2020,"CallOffFromFrameworkAgreement ",
P108028,Contract,"MET OFFICE",Awarded,2020-07-31T14:10:47Z,"IT Support Services","Contract awarded following competitive quotation exercise.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,04/04/2020,30/04/2020,03/04/2020,NO,,Yes,No,No,Services,11700,,03/04/2020,11700,"[SEC-1 LTD|CLARANET LIMITED 
21 SOUTHAMPTON ROW 
LONDON
WC1B5HA|COMPANIES_HOUSE|4138637|No|No]",,04/04/2020,30/04/2020,"CompetitiveQuotationNonOJEU ",
P108047,Contract,"MET OFFICE",Awarded,2020-07-31T14:04:17Z,"IT Support and Maintenance","IT Support and Maintenance.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,09/04/2020,01/04/2021,08/04/2020,NO,,Yes,No,No,Services,16400,,08/04/2020,16400,"[AXIAL SYSTEMS LTD|TECTONIC PLACE 
HOLYPORT ROAD 
MAIDENHEAD
BERKS 
SL6 2YE|COMPANIES_HOUSE|2264754|Yes|No]",,09/04/2020,01/04/2021,"SingleTenderActionNonOJEU ",
